record_code,format_version,submission_date,reporting_agency,location_code,location_type,name,latitude,longitude,psc_basin,psc_region,epa_reach,description,rmis_region,rmis_basin,rmis_latitude,rmis_longitude,record_origin
"L","4.1","20180202","ADFG","1M104    NE11120","1","AK M 1 04 NE11120",,,"SEAK","SEAK",,"Alaska marine, Region 1, JUNEAU, Quadrant NE, District 111, Subdistrict 20","SEAK","SENE","57.721727","-133.774341","N"
"L","4.1","20170905","WDFW","3F42001  250061 R","1","SISSON CR    25.0061","46.2374","-123.712","GREL","LOCR","17080006","SISSON CR COL R TRIB","LOCR","GREL","46.3014","-123.7227","N"
"L","4.1","20180206","CDFO","2FS  SWVIH0094","3","H-Kennedy River H",,,,,,"Kennedy River H                      SWVI","WCVI","SWVI",,,"N"
"L","4.1","20170728","NMFS","7M3  55N 157W","1","HIGH SEAS 3 55N 157W","55","-157",,,,"HIGH SEAS RECOVERY, SECTOR 3, LATITUDE 55N, LONGITUDE 157W",,,"55","-157","N"
"L","4.1","20180104","ODFW","5F22228  R24776018","1","GREEN CR (ALSEA)",,,"ALSE","NOOR",,"GREEN CR (FIVE RIVERS / ALSEA)","NOOR","ALSE","44.3597","-123.8264","N"
"L","4.1","20180104","ODFW","5F22201  R01300118","1","ECOLA CR W FK",,,"NEHA","NOOR","17100201","ECOLA CR W FK (AT CANNON BEACH)","NOOR","NEHA","45.8889","-123.9447","N"
"L","4.1","20180202","ADFG","1M1SW","1","AK M 1 SW",,,"SEAK","SEAK",,"Alaska marine, Region 1, Quadrant SW","SEAK","SESW","56.2987","-131.8291","N"
"L","4.1","20180202","ADFG","1M104    NE11217","1","AK M 1 04 NE11217",,,"SEAK","SEAK",,"Alaska marine, Region 1, JUNEAU, Quadrant NE, District 112, Subdistrict 17","SEAK","SENE","57.711315","-134.732641","N"
"L","4.1","20170905","WDFW","3F10510  0978080E","3","ENUMCLAW SDA SCHOOL",,,"DUWA","MPS",,"ENUMCLAW S.D.A. SCHOOL (ENUMCLAW)","MPS","DUWA","47.2071","-122.013","N"
"L","4.1","20170905","WDFW","3F21704  200015 R","2","TSOO-YESS R      20.0015","48.3243","-124.6566","QUHO","NWC",,"TSOO-YESS RIVER             74C","NWC","QUHO","48.3243","-124.6566","N"
"L","4.1","20170905","WDFW","3F42001  300002 R","2","KLICKITAT R  30.0002","45.6914","-121.2934","KLIC","CECR","17070106","KLICKITAT RIVER         86C","CECR","KLIC","45.6914","-121.2934","N"
"L","4.1","20180206","CDFO","2FS99GSMNR0448","1","R-ANGUS CR",,,,,,"CDN ESCMENT     ANGUS CR             GSMN",,,,,"N"
"L","4.1","20170905","WDFW","3M11410  870532","1","CHICO/ GORST/ MANETT",,,"EKPN","MPS",,"PRE'85 PSS CODE =2076 CHICO/2190 GORST/2286 MANETTE/SINCLAIR INLET","MPS","EKPN","47.5733","-122.6742","N"
"L","4.1","20180104","ODFW","5F33292  R      18","2","HERMAN CR MARK SUMMARY AR",,,"LOCRG","LOCR","1707010513700.00","HERMAN CR MARK SUMMARY AREA","LOCR","LOCRG",,,"N"
"L","4.1","20180104","ODFW","5F33471  R0128  18","1","VIENTO CR (COLUMBIA R)",,,"SAND","LOCR","1707010514700.00","VIENTO CR (COLUMBIA R)","LOCR","HOO","45.6964","-121.6711","N"
"L","4.1","20180104","ODFW","5F33218  H      22","2","MARMOT SITE (SANDY",,,"SAND","LOCR","17080001","MARMOT ACCLIMATION SITE - SANDY R","LOCR","SAND",,,"N"
"L","4.1","20180206","CDFW","6FCSJCAL","1","CALAVERAS RIVER","37.9668","-121.3677","MOKE","SJOA",,"CALAVERAS RIVER","SJOA","MOKE","37.97","-121.36","N"
"L","4.1","20180202","ADFG","1M106DE  SE10125","1","AK M 1 06 DESE10125",,,"SEAK","SEAK",,"Alaska marine, Region 1, KETCHIKAN, DE, Quadrant SE, District 101, Subdistrict 25","SEAK","SESE","55.008776","-131.70984","N"
"L","4.1","20180202","ADFG","1M134    NE10910","1","AK M 1 34 NE10910",,,"SEAK","SEAK",,"Alaska marine, Region 1, PORT ARMSTRONG, Quadrant NE, District 109, Subdistrict 10","SEAK","SENE","56.172707","-134.518243","N"
"L","4.1","20150622","IDFG","4F-17060306-8032.00","1","CLWTR:PMP ST-CHRY LN",,,"CLEA","SNAK","17060306","CLWTR R:PUMP STA-CHERRY LN BR","SNAK","CLEA","46.5186","-116.6761","N"
"L","4.1","20170905","WDFW","3M112081 872592","1","OAK HARBOR     (8.1)",,,"WICI","NPS",,"OAK HARBOR                     (PUGET SOUND SPORT)","NPS","WICI","48.2739","-122.6458","N"
"L","4.1","20171204","CDFO","2MS27P025TAHS GR 08","1","WSPT  TAHS GR (25-8)","49.8833","-126.65",,,,"WSPT            STAT AREA: P025 TAHSIS GREENS       P025",,,"49.8833","-126.65","N"
"L","4.1","20170905","WDFW","3M11208  870317","1","PIGION CR/PRT GARDNR",,,"NPSG","NPS",,"PRE'85 PSS CODE =(2362 PIGION CREEK) OR (2405 PORT GARDINER GEN.)","NPS","SNOH","47.9791","-122.227","N"
"L","4.1","20170905","WDFW","3F42001  310001 R","2","JOHN DAY POOL   (31)","46.2464","-124.0483","ROCK","CECR","17070101","JOHN DAY POOL    (RM 216)","CECR","ROCK","46.2464","-124.0483","N"
"L","4.1","20170905","WDFW","3F21802  230765 R","1","HANAFORD CR  23.0765","46.7447","-122.9391","UPCH","GRAY",,"HANAFORD CR","GRAY","UPCH","46.7447","-122.9391","N"
"L","4.1","20180104","ODFW","5F33411  R      12","2","ABOVE BNVILLE SPORT",,,"CECRG","CECR","170701","COLUMBIA R (ABOVE BONNEVILLE SPORT)","CECR","CECRG",,,"N"
"L","4.1","20180202","ADFG","1M105MS  SE108","1","AK M 1 05 MSSE108",,,"SEAK","SEAK",,"Alaska marine, Region 1, PETERSBURG, MS, Quadrant SE, District 108","SEAK","SESE","56.6","-132.52","N"
"L","4.1","20180202","ADFG","1M1NW113 62","2","AK M 1 NW 113-62",,,"SEAK","SEAK",,"Alaska marine, Region 1, Quadrant NW, District 113, Subdistrict 62","SEAK","SENW","57.3088","-135.7303","N"
"L","4.1","20180202","ADFG","1M1NW182 50","1","AK M 1 NW 182-50",,,"SEAK","SEAK",,"Alaska marine, Region 1, Quadrant NW, District 182, Subdistrict 50","SEAK","SEYA","59.3542","-139.0489","N"
"L","4.1","20180104","ODFW","5M2223206O      10","2","WINCHESTER BAY AREA 6","43.6833","-124.325","SOORG","SOOR","17100303","WINCHESTER BAY AREA 6","SOOR","SOORG","43.6833","-124.325","N"
"L","4.1","20180104","ODFW","5M2223205O      11","2","WINCHESTER SPORT 5","43.6833","-124.325","SOORG","SOOR","17100303","WINCHESTER BAY SPORT AREA 5","SOOR","SOORG","43.6833","-124.325","N"
"L","4.1","20180202","ADFG","1M1NE111 20","1","AK M 1 NE 111-20",,,"SEAK","SEAK",,"Alaska marine, Region 1, Quadrant NE, District 111, Subdistrict 20","SEAK","SENE","57.7325","-133.8429","N"
"L","4.1","20180202","ADFG","1M1SE101 21","1","AK M 1 SE 101-21",,,"SEAK","SEAK",,"Alaska marine, Region 1, Quadrant SE, District 101, Subdistrict 21","SEAK","SESE","54.9135","-131.3345","N"
"L","4.1","20180104","ODFW","5F22228  R28304118","1","BUCK CR (ALSEA R)",,,"ALSE","NOOR","1710020503500.00","BUCK CR (FIVE RIVERS, ALSEA R)","NOOR","ALSE","44.3011","-123.8464","N"
"L","4.1","20170728","NMFS","7M6  43N 177W","1","HIGH SEAS 6 43N 177W","43","-177",,,,"HIGH SEAS RECOVERY, SECTOR 6, LATITUDE 43N, LONGITUDE 177W",,,"43","-177","N"
"L","4.1","20170728","NMFS","7M3  53N 165W","1","HIGH SEAS 3 53N 165W","53","-165",,,,"HIGH SEAS RECOVERY, SECTOR 3, LATITUDE 53N, LONGITUDE 165W",,,"53","-165","N"
"L","4.1","20170905","WDFW","3M11208  872529","1","TULALIP BAY",,,"SNOH","NPS",,"TULALIP BAY                    (PUGET SOUND SPORT)","NPS","SNOH","48.0583","-122.2803","N"
"L","4.1","20170905","WDFW","3M11309  872180","1","GENERAL - AREA  9",,,"MPSG","MPS",,"GENERAL - AREA  9              (PUGET SOUND SPORT)","NPS","NPSG","47.9684","-122.5868","N"
"L","4.1","20180104","ODFW","5F22249  R22037518","1","MOON CR (N FK COQUILLE)",,,"COQU","SOOR",,"MOON CR (N FK COQUILLE R)","SOOR","COQU","43.2708","-124.0047","N"
"L","4.1","20180104","ODFW","5M22202  O2     34","1","ASTORIA (PACIFIC HAKE)","45.45","-124.33","NOORG","NOOR",,"ASTORIA (PACIFIC HAKE FISHERY BY CATCH)","NOOR","NOORG","46.195","-124.04","N"
"L","4.1","20170905","WDFW","3M11413  872140","1","EAGLE ISLAND",,,"EKPS","SPS",,"EAGLE ISLAND                   (PUGET SOUND SPORT)","SPS","EKPS","47.1878","-122.695","N"
"L","4.1","20180202","ADFG","1F1SE106 22","1","AK F 1 SE 106-22",,,"SEAK","SEAK",,"Alaska freshwater, Region 1, Quadrant SE, District 106, Subdistrict 22","SEAK","SESE","56.1332","-132.5226","N"
"L","4.1","20170905","WDFW","3F10510  090125 H","3","ICY CR HATCHERY","47.2799","-121.9786","DUWA","MPS",,"ICY CREEK HATCHERY (FORMERLY: ICY CR HATCHERY) (ALSO CALLED PAUTZKE PONDS)","MPS","DUWA","47.2799","-121.9786","N"
"L","4.1","20170905","WDFW","3F10510  156031 H","3","CLEAR CREEK COUNCIL",,,"EKPN","MPS",,"CLEAR CREEK COUNCIL (COOP)","MPS","EKPN",,,"N"
"L","4.1","20170905","WDFW","3F10510  D","1","LK SAMMAMISH","47.5942","-122.0982","LAKW","MPS",,"LAKE SAMMAMISH             (10D)","MPS","LAKW","47.5942","-122.0982","N"
"L","4.1","20170905","WDFW","3F10510  F","1","AREA 10F  SHIP CANAL","47.673","-122.4075","LAKW","MPS",,"AREA 10F  (SHIP CANAL FROM LK WASHINGTON TO PUGET SOUND)","MPS","LAKW","47.673","-122.4075","N"
"L","4.1","20170905","WDFW","3F10510  G","2","LK WASHINGTON -N",,,"LAKW","MPS",,"LAKE WASHINGTON -NORTH    (10G) (10C TO 1979)     (OLD AREA  71)","MPS","LAKW","47.71","-122.2636","N"
"L","4.1","20170905","WDFW","3F10511  090371 R","1","MILLER CR    09.0371","47.4429","-122.3555","DUWA","MPS",,"MILLER CREEK","MPS","DUWA","47.4429","-122.3555","N"
"L","4.1","20170905","WDFW","3F10511  090371 R","2","MILLER CR    09.0371","47.4429","-122.3555","DUWA","MPS",,"MILLER CREEK","MPS","DUWA","47.4429","-122.3555","N"
"L","4.1","20170905","WDFW","3F21902  246013 H","3","CRAIG PROJECT",,,"WILR","WILP",,"CRAIG COOP PROJECT","WILP","WILR",,,"N"
"L","4.1","20170905","WDFW","3F21802  220465 R","1","BINGHAM CR   22.0465","47.1431","-123.4007","GHLC","GRAY",,"BINGHAM CREEK","GRAY","GHLC","47.1431","-123.4007","N"
"L","4.1","20170905","WDFW","3F42001  490325 H01","3","SIMILKAMEEN HATCHERY","48.921","-119.4435","MEOK","UPCR","17020007","SIMILKAMEEN HATCHERY (FORMERLY: SIMILKAMEEN POND)","UPCR","MEOK","48.9277","-119.4456","N"
"L","4.1","20180104","ODFW","5F22201  R      27","2","NESTUCCA R SPORT",,,"TILN","NOOR","1710020300500.00","NESTUCCA R SPORT","NOOR","TILN",,,"N"
"L","4.1","20180104","ODFW","5F33210  R      36","2","KLASKANINE R N FK",,,"YOCL","LOCR","17080006","N FK KLASKANINE R","LOCR","YOCL",,,"N"
"L","4.1","20170905","WDFW","3M11410  872044","1","BRACE POINT","47.5172","-122.3975","DUWA","MPS",,"BRACE POINT                    (PUGET SOUND SPORT)","MPS","DUWA","47.5172","-122.3975","N"
"L","4.1","20170905","WDFW","3M11413  872212","1","HENDERSON BAY",,,"EKPS","SPS",,"HENDERSON BAY                  (PUGET SOUND SPORT)","SPS","EKPS","47.3675","-122.6492","N"
"L","4.1","20170905","WDFW","3M112081 872445","1","ROCKY POINT    (8.1)",,,"WICI","NPS",,"ROCKY POINT                    (PUGET SOUND SPORT)","NPS","WICI","48.3283","-122.7","N"
"L","4.1","20170905","WDFW","3M11512  872183","1","GENERAL - AREA 12",,,"HOODG","HOOD",,"GENERAL - AREA 12              (PUGET SOUND SPORT)","HOOD","HOODG","47.76","-122.745","N"
"L","4.1","20170905","WDFW","3M21902  888301 H","3","BAY CENTER NET PENS","46.6326","-123.9492","WILR","WILP",,"BAY CENTER NET PENS (WILLAPA HARBOR)","WILP","WILR","46.6326","-123.9492","N"
"L","4.1","20180104","ODFW","5F33494  R      18","2","JOHN DAY R SPAWNING MS AR",,,"JOHN","CECR","17070204","JOHN DAY R SPAWNING GROUND MARK SUMMARY AREA","CECR","JOHN",,,"N"
"L","4.1","20180104","ODFW","5F33520  R20    27","1","SNAKE R SPT (ABV LGR",,,"SNAKG","SNAK","1706010703400.00","SNAKE R SPORT ABOVE LOWER GRANITE DAM","SNAK","SNAKG","46.6475","-117.389","N"
"L","4.1","20180202","ADFG","1M419    KD25925","1","AK M 4 19 KD25925",,,"KODI","WEAK",,"Alaska marine, Region 4, KODIAK, Quadrant KD, District 259, Subdistrict 25","WEAK","KODI","57.64385","-152.154018","N"
"L","4.1","20180202","ADFG","1M106MS  SE10230","1","AK M 1 06 MSSE10230",,,"SEAK","SEAK",,"Alaska marine, Region 1, KETCHIKAN, MS, Quadrant SE, District 102, Subdistrict 30","SEAK","SESE","55.026833","-132.12","N"
"L","4.1","20180104","ODFW","5F22218  R18    27","1","UMPQUA R SPORT",,,"UMPQ","SOOR","1710030300100.00","UMPQUA R SPORT","SOOR","UMPQ","43.6694","-124.21","N"
"L","4.1","20170905","WDFW","3F42001  370002 R39","2","YAKIMA R MOUTH-HEADW","46.2537","-119.2269","YAKI","UPCR",,"YAKIMA RIVER FROM MOUTH TO HEADWATERS (BOTH BASINS 37 AND 39)","UPCR","YAKI","46.2537","-119.2269","N"
"L","4.1","20170905","WDFW","3M11107  872007","1","ALDEN BANK",,,"NOOK","NOWA",,"ALDEN BANK                     (PUGET SOUND SPORT)","NOWA","NOOK","48.8289","-122.8294","N"
"L","4.1","20180202","ADFG","1F104    NE10943","1","AK F 1 04 NE10943",,,"SEAK","SEAK",,"Alaska freshwater, Region 1, JUNEAU, Quadrant NE, District 109, Subdistrict 43","SEAK","SENE","56.731727","-133.923458","N"
"L","4.1","20170905","WDFW","3F42001  250001 H","3","SEA RESOURCES HATCH","46.2694","-123.9317","GREL","LOCR","17080006","SEA RESOURCES HATCHERY  (CHINOOK  WA.)","LOCR","GREL","46.2695","-123.9318","N"
"L","4.1","20180206","CDFW","6FCSAAMN JIB","1","AMERICAN R AT JIBBOOM","38.599","-121.506","AMER","SAFA",,"AMERICAN RIVER AT JIBBOOM STREET","SAFA","AMER","38.599","-121.506","N"
"L","4.1","20180206","CDFO","2MS27M403","1","WSPT         M403",,,,,,"WSPT            Composite Area: PFMA 125/126","WCVI","NWVI","49","-128.24","N"
"L","4.1","20170905","WDFW","3F10513  140051 R","2","CRANBERRY CR 14.0051","47.2619","-123.0152","EKPS","SPS",,"CRANBERRY CREEK (TRIB TO OAKLAND BAY)","SPS","EKPS","47.2619","-123.0152","N"
"L","4.1","20170905","WDFW","3M21902  888304 H","3","NAHCOTTA NET PENS",,,"NASE","WILP",,"NAHCOTTA NET PENS CO-OP (WILLIPA BAY)","WILP","NASE","46.502","-124.028","N"
"L","4.1","20150622","IDFG","4F-1706030400200.50","1","KOOSKIA NAT",,,"CLEA","SNAK","1706030400200.50","KOOSKIA NAT","SNAK","CLEA","46.1308","-115.9472","N"
"L","4.1","20180104","ODFW","5F22262  R62101118","1","DEEP CR LOWER (PISTOL R)",,,"CHET","SOOR","17100312","DEEP CR (PISTOL R) LOWER","SOOR","CHET","42.2803","-124.3258","N"
"L","4.1","20180104","ODFW","5F22264  R      18","2","WINCHUCK R SPAWNING GROUN",,,"CHET","SOOR","17100312","SINCHUCK R SPAWNING GROUND","SOOR","CHET",,,"N"
"L","4.1","20180104","ODFW","5M2220503O      10","2","GEARHART/SEASIDE AREA 3","46.025","-123.925","NOORG","NOOR","17100201","GEARHART/SEASIDE AREA 3","NOOR","NOORG","46.025","-123.925","N"
"L","4.1","20180104","ODFW","5F22237  H37    24","1","S UMPQUA STEP TRAP",,,"UMPQ","SOOR","17100302","S UMQPUA STEP TRAP","SOOR","UMPQ","43.2681","-123.445","N"
"L","4.1","20180206","CDFO","2FS74","2","FGNFNSS",,,,,,"FGNFNSS     Catch Region 74",,,,,"N"
"L","4.1","20170905","WDFW","3F21802  231085 R","2","HOPE CR      23.1085","46.634","-123.1897","UPCH","GRAY",,"HOPE CR","GRAY","UPCH","46.634","-123.1897","N"
"L","4.1","20170905","WDFW","3F42001         R93","1","COL R ROCK I-ROCKY R","46.2464","-124.0483","UPCRG","UPCR","17020010","COLUMBIA RIVER FROM ROCK ISLAND DAM TO ROCKY REACH DAM","UPCR","UPCRG","47.4","-120.294","N"
"L","4.1","20170905","WDFW","3F42001         R94","1","COL R ROCKY R-WELLS","46.2464","-124.0483","UPCRG","UPCR",,"COLUMBIA RIVER FROM ROCKY REACH DAM TO WELLS DAM","UPCR","UPCRG","47.6936","-120.1967","N"
"L","4.1","20180206","CDFW","6FCSASAF LVNH","3","LIVINGSTON STONE HAT","40.716","-122.418","SACR","SAFA",,"LIVINGSTON STONE NATIONAL FISH HATCHERY","SAFA","SACR","40.716","-122.418","N"
"L","4.1","20180206","CDFW","6FDSC BC KING","3","KINGFISHER FLAT HATCHERY","37.075","-122.221","SAMO","CECA",,"KINGFISHER FLAT HATCHERY ON BIG CREEK, TRIBUTARY TO SCOTT CREEK NEAR DAVENPORT, CA","CECA","SAMO","37.075","-122.221","N"
"L","4.1","20180206","CDFO","2MS27P125BLAC RK","1","WSPT  BLAC RK (P125)","49.8257","-127.0256",,,,"WSPT            STAT AREA: P125 BLACK ROCK          P125",,,"49.8257","-127.0256","N"
"L","4.1","20180206","CDFO","2MS27P125CATA IS","1","WSPT  CATA IS (P125)","49.8375","-127.0514",,,,"WSPT            STAT AREA: P125 CATALA ISLAND       P125",,,"49.8333","-127.05","N"
"L","4.1","20180206","CDFO","2MN09H003       700","1","NN           H003-700",,,,,,"NN              CHATHAM SOUND (PFMA SUBS 3-2, -3, -4, part of -7,west part of -11)","NOBC","NCST","54.68","-130.48","N"
"L","4.1","20150622","IDFG","4F-17060303-0055026","1","POWELL RACK RECOVERY",,,"CLEA","SNAK","17060303","POWELL RACK RECOVERY","SNAK","CLEA",,,"N"
"L","4.1","20180104","ODFW","5F33406  R6     13","1","BONN TO MCNARY DAM NET",,,"CECRG","CECR","170701","COLUMBIA R BONNEVILLE DAM TO MCNARY DAM NET","CECR","CECRG","45.68","-121.88","N"
"L","4.1","20180206","CDFO","2FN99CCSTR0214","2","R-MCLOUGHLIN BAY CR",,,,,,"CDN ESCMENT     MCLOUGHLIN BAY CR    CCST","COBC","CCST",,,"N"
"L","4.1","20170905","WDFW","3M10412X2  X12B","1","AREA 12B & AREA 12",,,"HOODG","HOOD",,"12B COMBINED WITH 12","HOOD","HOODG","47.67","-122.84","N"
"L","4.1","20170905","WDFW","3M11413  872488","1","SOUTH BAY",,,"DES","SPS",,"SOUTH BAY                      (PUGET SOUND SPORT)","SPS","DES","47.0806","-122.8447","N"
"L","4.1","20170905","WDFW","3M21902  K","1","WILLAPA BAY  AREA 2K",,,"WILPG","WILP",,"WILLAPA BAY     MARINE SUBAREA 2K","WILP","NASE","46.6466","-123.939","N"
"L","4.1","20170905","WDFW","3M32202  860291","1","OCEAN AREA 91 C1L2X2",,,"WAGNG","WAGN",,"OCEAN SUBAREA 91 (CAUGHT IN AREA 1  LANDED IN PORT 2  EXPANDED AREA 2)","WAGN","WAGNG","46.59","-124.2","N"
"L","4.1","20170905","WDFW","3M32303  860374","1","OCEAN AREA 74 C4L3X3",,,"NWCG","NWC",,"OCEAN SUBAREA 74 (CAUGHT IN AREA 4  LANDED IN PORT 3  EXPANDED AREA 3)","NWC","NWCG","48.275","-124.772","N"
"L","4.1","20180202","ADFG","1M295    PW224","1","AK M 2 95 PW224",,,"PWS","CNAK",,"Alaska marine, Region 2, BIG LAKE, Quadrant PW, District 224","CEAK","PWS","60.78","-148.27","N"
"L","4.1","20170905","WDFW","3F10510  08     H05","3","JOHN SIMS PROJECT-COOP",,,"LAKW","MPS",,"JOHN SIMS PROJECT-ENHANCEMENT COOP PROJECT","MPS","LAKW",,,"N"
"L","4.1","20170905","WDFW","3F10208  030271 R","1","HANSEN CR TR 03.0271",,,"LOSK","SKAG",,"UNNAMED TRIBUTARY OF HANSEN CREEK","SKAG","LOSK",,,"N"
"L","4.1","20180104","ODFW","5F33473  R      18","2","JOHN DAY POOL SPAWNING",,,"CECRG","CECR","17070101","JOHN DAY POOL SPAWNING GROUND","CECR","CECRG",,,"N"
"L","4.1","20180104","ODFW","5F22245  R22246018","1","GLEN CR (MILLICOMA R)",,,"COOS","SOOR",,"GLEN CR (MILLICOMA R / COOS R)","SOOR","COOS",,,"N"
"L","4.1","20170905","WDFW","3F10805  190148 H","2","HOKO FALLS HATCHERY","48.2023","-124.4266","LYHO","JUAN",,"HOKO FALLS HATCHERY (MAKAH TRIBE) [FORMERLY HOKO HATCHERY]","JUAN","LYHO","48.2023","-124.4266","N"
"L","4.1","20170905","WDFW","3F21703  200524 R","2","COUGAR CR    20.0524",,,"QUHO","NWC",,"COUGAR CREEK (RB) (HOH R)","NWC","QUHO",,,"N"
"L","4.1","20170905","WDFW","3F21802  231076 R","1","CHEHALIS-SF T23.1076",,,"UPCH","GRAY",,"UNNAMED TRIBUTARY TO SF CHEHALIS RIVER @RM 26.2","GRAY","UPCH","46.364","-123.147","N"
"L","4.1","20180206","CDFO","2MS02H024       752","1","SWTR         H024-752",,,,,,"SWTR            TROLL ZONE 20 (part of PFMA 124)","WCVI","SWVI","49.11","-126.11","N"
"L","4.1","20180206","CDFO","2MS22P014SURF PK 01","1","GSPTN SURF PK (14-1)","49.3345","-124.3044",,,,"GSPTN           STAT AREA: P014 SURFSIDE PARK       P014",,,"49.3333","-124.3167","N"
"L","4.1","20170905","WDFW","3F42001  256005 H","3","COLUMBIA GILLNETTERS",,,"GREL","LOCR","17080003","LOWER COLUMBIA RIVER GILLNETTERS PROJECT","LOCR","GREL",,,"N"
"L","4.1","20170905","WDFW","3M11309  872417","1","POSSESSION SOUND","48.0114","-122.2402","SNOH","NPS",,"POSSESSION SOUND (GEN.)        (PUGET SOUND SPORT)","NPS","SNOH","48.0114","-122.2402","N"
"L","4.1","20180202","ADFG","1M2UC244","2","AK M 2 UC 244",,,"COOK","CNAK",,"Alaska marine, Region 2, Quadrant UC, District 244","CEAK","UCI","60.4982","-151.9325","N"
"L","4.1","20170728","NMFS","7M1  47N 125W","1","HIGH SEAS 1 47N 125W","47","-125",,,,"HIGH SEAS RECOVERY, SECTOR 1, LATITUDE 47N, LONGITUDE 125W",,,"47","-125","N"
"L","4.1","20180104","ODFW","5F22263  R20037018","1","CHETCO R N FK",,,"CHET","SOOR","17100312","N FK CHETCO R","SOOR","CHET","42.073","-124.212","N"
"L","4.1","20180104","ODFW","5F22209  R9     32","1","COOS BAY ESTUARY SPT",,,"COOS","SOOR","1710030402600.00","COOS R ESTUARY SPORT","SOOR","COOS","43.37","-124.1725","N"
"L","4.1","20180104","ODFW","5F33203  R103   12","1","COL R WA SPORT SEC 3",,,"LOCRG","LOCR","17080001","COLUMBIA R WEST TIP LEMON ISLAND DOWNSTREAM TO LIGHT #40 EAST TIP SAUVIE ISLAND. RIVER MILE 101-111.","LOCR","LOCRG","45.666","-122.7663","N"
"L","4.1","20180104","ODFW","5F33277  R      13","2","COL R ZONE 1 NET 777 MIXE",,,"LOCRG","LOCR","17080006","COLUMBIA R ZONE 1 NET 777 MIXED SELECT AREA FISHERIES YOUNGS BAY, BLIND SLOUGH, TONGUE PT","LOCR","LOCRG",,,"N"
"L","4.1","20170905","WDFW","3F10513  1273179E","3","CURTIS JHS (TACOMA)","47.2233","-122.5535","CHAM","SPS",,"CURTIS JUNIOR HIGH (TACOMA WA)","SPS","CHAM","47.2212","-122.555","N"
"L","4.1","20170905","WDFW","3M11107  872578","1","POINT CAUTION",,,"SJUA","NOWA",,"POINT CAUTION                  (PUGET SOUND SPORT)","NOWA","SJUA","48.5626","-123.017","N"
"L","4.1","20180206","CDFO","2MN26P012BOUG BY 24","1","CSPT  BOUG BY (12-24)","50.5333","-126.1886",,,,"CSPT            STAT AREA: P012 BOUGHEY BAY         P012",,,"50.5333","-126.1833","N"
"L","4.1","20170905","WDFW","3F21802  231018 R","2","UNNAMED CR   23.1018",,,"UPCH","GRAY",,"UNNAMED TRIBUTARY (LB) TO KELLER CR","GRAY","UPCH",,,"N"
"L","4.1","20180104","ODFW","5F22275  H75    21","3","MILLICOMA HATCHERY(STEP)",,,"COOS","SOOR","1700221000","MILLICOMA HATCHERY (STEP) COOS TRIBUTARY   THE    WEST FORK MILLICOMA RIVER","SOOR","COOS","43.4383","-123.9467","N"
"L","4.1","20180104","ODFW","5F33273  R      13","2","KNAPPA SLOUGH ZONE 73",,,"YOCL","LOCR","17080006","KNAPPA SLOUGH ZONE 73; LOWER COLUMBIA R.NET SUMMARY SELECT AREA; POST 2013","LOCR","YOCL",,,"N"
"L","4.1","20170728","NMFS","7M4  57N 171W","1","HIGH SEAS 4 57N 171W","57","-171",,,,"HIGH SEAS RECOVERY, SECTOR 4, LATITUDE 57N, LONGITUDE 171W",,,"57","-171","N"
"L","4.1","20180104","ODFW","5M2222202O      10","2","DEPOE BAY AREA 2","44.8083","-124.0567","NOORG","NOOR","17100204","DEPOE BAY AREA 2","NOOR","NOORG","44.8083","-124.0567","N"
"L","4.1","20180104","ODFW","5M2223204O      10","2","WINCHESTER BAY AREA 4","43.6833","-124.325","SOORG","SOOR","17100303","WINCHESTER BAY AREA 4","SOOR","SOORG","43.6833","-124.325","N"
"L","4.1","20170905","WDFW","3F10208  031346 R","2","ILLABOT CR   03.1346","48.4962","-121.53","UPSK","SKAG",,"ILLABOT CREEK","SKAG","UPSK","48.4962","-121.53","N"
"L","4.1","20170905","WDFW","3F10308  050126 R","1","ARMSTRONG CR 05.0126","48.2108","-122.1502","STIL","NPS",,"ARMSTRONG CR (STILLAGUAMISH R) (ARMSTRONG CR AKA HARVEY CR BY TRIBES)","NPS","STIL","48.2108","-122.1502","N"
"L","4.1","20180206","CDFO","2FN99YUKNR2318","2","R-TATCHUN RIVER",,,,,,"CDN ESCMENT     TATCHUN RIVER        YUKN",,,,,"N"
"L","4.1","20170905","WDFW","3F10806  170219 H","3","SNOW CR RSI",,,"ELDU","JUAN",,"SNOW CREEK REMOTE SITE INCUBATOR","JUAN","ELDU","47.99","-122.883","N"
"L","4.1","20170905","WDFW","3M11106  870107","1","PROTECTION ISLAND 06",,,"JUANG","JUAN",,"PRE'85 PSS CODE =(2423 PROTECTION ISLAND)","JUAN","ELDU","48.14","-122.925","N"
